file_name,gt_label_num,pred_label_num,IoU,Dice
svalbard_full_20220822_091037.txt,None,141,0,0
svalbard_full_20220822_091037.txt,None,142,0,0
svalbard_full_20220822_091037.txt,None,143,0,0
svalbard_full_20220822_091037.txt,None,144,0,0
svalbard_full_20220822_091037.txt,None,145,0,0
svalbard_full_20220822_091037.txt,None,146,0,0
svalbard_full_20220822_091037.txt,None,147,0,0
svalbard_full_20220822_091037.txt,None,148,0,0
svalbard_full_20220822_091037.txt,None,149,0,0
svalbard_full_20220822_091037.txt,None,150,0,0
svalbard_full_20220822_091037.txt,None,151,0,0
svalbard_full_20220822_091037.txt,None,152,0,0
svalbard_full_20220822_091037.txt,None,153,0,0
svalbard_full_20220822_091037.txt,None,154,0,0
svalbard_full_20220822_091037.txt,None,155,0,0
svalbard_full_20220822_091037.txt,None,156,0,0
svalbard_full_20220822_091037.txt,None,157,0,0
svalbard_full_20220822_091037.txt,None,158,0,0
svalbard_full_20220822_091037.txt,None,159,0,0
svalbard_full_20220822_091037.txt,None,160,0,0
svalbard_full_20220822_091037.txt,None,161,0,0
svalbard_full_20220822_091037.txt,None,162,0,0
svalbard_full_20220822_091037.txt,None,163,0,0
svalbard_full_20220822_091037.txt,None,164,0,0
svalbard_full_20220822_091037.txt,None,165,0,0
svalbard_full_20220822_091037.txt,None,166,0,0
svalbard_full_20220822_091037.txt,None,167,0,0
svalbard_full_20220822_091037.txt,None,168,0,0
svalbard_full_20220822_091037.txt,None,169,0,0
svalbard_full_20220822_091037.txt,None,170,0,0
svalbard_full_20220822_091037.txt,None,171,0,0
svalbard_full_20220822_091037.txt,None,172,0,0
svalbard_full_20220822_091037.txt,None,173,0,0
svalbard_full_20220822_091037.txt,None,174,0,0
svalbard_full_20220822_091037.txt,None,175,0,0
svalbard_full_20220822_091037.txt,None,176,0,0
svalbard_full_20220822_091037.txt,None,177,0,0
svalbard_full_20220822_091037.txt,None,178,0,0
svalbard_full_20220822_091037.txt,None,179,0,0
svalbard_full_20220822_091037.txt,None,180,0,0
svalbard_full_20220822_091037.txt,None,181,0,0
svalbard_full_20220822_091037.txt,None,182,0,0
svalbard_full_20220822_091037.txt,None,183,0,0
svalbard_full_20220822_091037.txt,None,184,0,0
svalbard_full_20220822_091037.txt,None,185,0,0
svalbard_full_20220822_091037.txt,None,186,0,0
svalbard_full_20220822_091037.txt,None,187,0,0
svalbard_full_20220822_091037.txt,None,188,0,0
svalbard_full_20220822_091037.txt,None,189,0,0
svalbard_full_20220822_091037.txt,None,190,0,0
svalbard_full_20220822_091037.txt,None,191,0,0
svalbard_full_20220822_091037.txt,None,192,0,0
svalbard_full_20220822_091037.txt,None,193,0,0
svalbard_full_20220822_091037.txt,None,194,0,0
svalbard_full_20220822_091037.txt,None,195,0,0
svalbard_full_20220822_091037.txt,None,196,0,0
svalbard_full_20220822_091037.txt,None,197,0,0
svalbard_full_20220822_091037.txt,None,198,0,0
svalbard_full_20220822_091037.txt,None,199,0,0
svalbard_full_20220822_091037.txt,None,200,0,0
svalbard_full_20220822_091037.txt,None,201,0,0
svalbard_full_20220822_091037.txt,None,202,0,0
svalbard_full_20220822_091037.txt,None,203,0,0
svalbard_full_20220822_091037.txt,None,204,0,0
svalbard_full_20220822_091037.txt,None,205,0,0
svalbard_full_20220822_091037.txt,None,207,0,0
svalbard_full_20220822_091037.txt,None,208,0,0
svalbard_full_20220822_091037.txt,None,209,0,0
svalbard_full_20220822_091037.txt,None,210,0,0
svalbard_full_20220822_091037.txt,None,211,0,0
svalbard_full_20220822_091037.txt,None,212,0,0
svalbard_full_20220822_091037.txt,None,213,0,0
svalbard_full_20220822_091037.txt,None,214,0,0
svalbard_full_20220822_091037.txt,None,215,0,0
svalbard_full_20220822_091037.txt,None,216,0,0
svalbard_full_20220822_091037.txt,None,217,0,0
svalbard_full_20220822_091037.txt,None,218,0,0
svalbard_full_20220822_091037.txt,None,219,0,0
svalbard_full_20220822_091037.txt,None,220,0,0
svalbard_full_20220822_091037.txt,None,221,0,0
svalbard_full_20220822_091037.txt,None,222,0,0
svalbard_full_20220822_091037.txt,None,223,0,0
svalbard_full_20220822_091037.txt,None,224,0,0
svalbard_full_20220822_091037.txt,None,225,0,0
svalbard_full_20220822_091037.txt,None,226,0,0
svalbard_full_20220822_091037.txt,None,227,0,0
svalbard_full_20220822_091037.txt,None,228,0,0
svalbard_full_20220822_091037.txt,None,229,0,0
svalbard_full_20220822_091037.txt,None,230,0,0
svalbard_full_20220822_091037.txt,None,231,0,0
svalbard_full_20220822_091037.txt,None,232,0,0
svalbard_full_20220822_091037.txt,None,233,0,0
svalbard_full_20220822_092437.txt,0,30,0.5088757751346952,0.6745098350979472
svalbard_full_20220822_092437.txt,1,11,0.6784775632437005,0.8084440067611338
svalbard_full_20220822_092437.txt,2,218,0.5505829848321205,0.7101625520439097
svalbard_full_20220822_092437.txt,3,4,0.5884239028245681,0.7408902645927457
svalbard_full_20220822_092437.txt,4,218,0.584179208220574,0.7375165703339245
svalbard_full_20220822_092437.txt,5,30,0.3015847821519646,0.4634116598280165
svalbard_full_20220822_092437.txt,6,7,0.6487693016883779,0.7869740187714842
svalbard_full_20220822_092437.txt,7,4,0.6040541468954692,0.7531592971029989
svalbard_full_20220822_092437.txt,8,141,0.4107451300597455,0.5823094778889633
svalbard_full_20220822_092437.txt,9,5,0.6789467651994062,0.8087770014777903
svalbard_full_20220822_092437.txt,None,0,0,0
svalbard_full_20220822_092437.txt,None,1,0,0
svalbard_full_20220822_092437.txt,None,2,0,0
svalbard_full_20220822_092437.txt,None,3,0,0
svalbard_full_20220822_092437.txt,None,6,0,0
svalbard_full_20220822_092437.txt,None,8,0,0
svalbard_full_20220822_092437.txt,None,9,0,0
svalbard_full_20220822_092437.txt,None,10,0,0
svalbard_full_20220822_092437.txt,None,12,0,0
svalbard_full_20220822_092437.txt,None,13,0,0
svalbard_full_20220822_092437.txt,None,14,0,0
svalbard_full_20220822_092437.txt,None,15,0,0
svalbard_full_20220822_092437.txt,None,16,0,0
svalbard_full_20220822_092437.txt,None,17,0,0
svalbard_full_20220822_092437.txt,None,18,0,0
svalbard_full_20220822_092437.txt,None,19,0,0
svalbard_full_20220822_092437.txt,None,20,0,0
svalbard_full_20220822_092437.txt,None,21,0,0
svalbard_full_20220822_092437.txt,None,22,0,0
svalbard_full_20220822_092437.txt,None,23,0,0
svalbard_full_20220822_092437.txt,None,24,0,0
svalbard_full_20220822_092437.txt,None,25,0,0
svalbard_full_20220822_092437.txt,None,26,0,0
svalbard_full_20220822_092437.txt,None,27,0,0
svalbard_full_20220822_092437.txt,None,28,0,0
svalbard_full_20220822_092437.txt,None,29,0,0
svalbard_full_20220822_092437.txt,None,31,0,0
svalbard_full_20220822_092437.txt,None,32,0,0
svalbard_full_20220822_092437.txt,None,33,0,0
svalbard_full_20220822_092437.txt,None,34,0,0
svalbard_full_20220822_092437.txt,None,35,0,0
svalbard_full_20220822_092437.txt,None,36,0,0
svalbard_full_20220822_092437.txt,None,37,0,0
svalbard_full_20220822_092437.txt,None,38,0,0
svalbard_full_20220822_092437.txt,None,39,0,0
svalbard_full_20220822_092437.txt,None,40,0,0
svalbard_full_20220822_092437.txt,None,41,0,0
svalbard_full_20220822_092437.txt,None,42,0,0
svalbard_full_20220822_092437.txt,None,43,0,0
svalbard_full_20220822_092437.txt,None,44,0,0
svalbard_full_20220822_092437.txt,None,45,0,0
svalbard_full_20220822_092437.txt,None,46,0,0
svalbard_full_20220822_092437.txt,None,47,0,0
svalbard_full_20220822_092437.txt,None,48,0,0
svalbard_full_20220822_092437.txt,None,49,0,0
svalbard_full_20220822_092437.txt,None,50,0,0
svalbard_full_20220822_092437.txt,None,51,0,0
svalbard_full_20220822_092437.txt,None,52,0,0
svalbard_full_20220822_092437.txt,None,53,0,0
svalbard_full_20220822_092437.txt,None,54,0,0
svalbard_full_20220822_092437.txt,None,55,0,0
svalbard_full_20220822_092437.txt,None,56,0,0
svalbard_full_20220822_092437.txt,None,57,0,0
svalbard_full_20220822_092437.txt,None,58,0,0
svalbard_full_20220822_092437.txt,None,59,0,0
svalbard_full_20220822_092437.txt,None,60,0,0
svalbard_full_20220822_092437.txt,None,61,0,0
svalbard_full_20220822_092437.txt,None,62,0,0
svalbard_full_20220822_092437.txt,None,63,0,0
svalbard_full_20220822_092437.txt,None,64,0,0
svalbard_full_20220822_092437.txt,None,65,0,0
svalbard_full_20220822_092437.txt,None,66,0,0
svalbard_full_20220822_092437.txt,None,67,0,0
svalbard_full_20220822_092437.txt,None,68,0,0
svalbard_full_20220822_092437.txt,None,69,0,0
svalbard_full_20220822_092437.txt,None,70,0,0
svalbard_full_20220822_092437.txt,None,71,0,0
svalbard_full_20220822_092437.txt,None,72,0,0
svalbard_full_20220822_092437.txt,None,73,0,0
svalbard_full_20220822_092437.txt,None,74,0,0
svalbard_full_20220822_092437.txt,None,75,0,0
svalbard_full_20220822_092437.txt,None,76,0,0
svalbard_full_20220822_092437.txt,None,77,0,0
svalbard_full_20220822_092437.txt,None,78,0,0
svalbard_full_20220822_092437.txt,None,79,0,0
svalbard_full_20220822_092437.txt,None,80,0,0
svalbard_full_20220822_092437.txt,None,81,0,0
svalbard_full_20220822_092437.txt,None,82,0,0
svalbard_full_20220822_092437.txt,None,83,0,0
svalbard_full_20220822_092437.txt,None,84,0,0
svalbard_full_20220822_092437.txt,None,85,0,0
svalbard_full_20220822_092437.txt,None,86,0,0
svalbard_full_20220822_092437.txt,None,87,0,0
svalbard_full_20220822_092437.txt,None,88,0,0
svalbard_full_20220822_092437.txt,None,89,0,0
svalbard_full_20220822_092437.txt,None,90,0,0
svalbard_full_20220822_092437.txt,None,91,0,0
svalbard_full_20220822_092437.txt,None,92,0,0
svalbard_full_20220822_092437.txt,None,93,0,0
svalbard_full_20220822_092437.txt,None,94,0,0
svalbard_full_20220822_092437.txt,None,95,0,0
svalbard_full_20220822_092437.txt,None,96,0,0
svalbard_full_20220822_092437.txt,None,97,0,0
svalbard_full_20220822_092437.txt,None,98,0,0
svalbard_full_20220822_092437.txt,None,99,0,0
svalbard_full_20220822_092437.txt,None,100,0,0
svalbard_full_20220822_092437.txt,None,101,0,0
svalbard_full_20220822_092437.txt,None,102,0,0
svalbard_full_20220822_092437.txt,None,103,0,0
svalbard_full_20220822_092437.txt,None,104,0,0
svalbard_full_20220822_092437.txt,None,105,0,0
svalbard_full_20220822_092437.txt,None,106,0,0
svalbard_full_20220822_092437.txt,None,107,0,0
svalbard_full_20220822_092437.txt,None,108,0,0
svalbard_full_20220822_092437.txt,None,109,0,0
svalbard_full_20220822_092437.txt,None,110,0,0
svalbard_full_20220822_092437.txt,None,111,0,0
svalbard_full_20220822_092437.txt,None,112,0,0
svalbard_full_20220822_092437.txt,None,113,0,0
svalbard_full_20220822_092437.txt,None,114,0,0
svalbard_full_20220822_092437.txt,None,115,0,0
svalbard_full_20220822_092437.txt,None,116,0,0
svalbard_full_20220822_092437.txt,None,117,0,0
svalbard_full_20220822_092437.txt,None,118,0,0
svalbard_full_20220822_092437.txt,None,119,0,0
svalbard_full_20220822_092437.txt,None,120,0,0
svalbard_full_20220822_092437.txt,None,121,0,0
svalbard_full_20220822_092437.txt,None,122,0,0
svalbard_full_20220822_092437.txt,None,123,0,0
svalbard_full_20220822_092437.txt,None,124,0,0
svalbard_full_20220822_092437.txt,None,125,0,0
svalbard_full_20220822_092437.txt,None,126,0,0
svalbard_full_20220822_092437.txt,None,127,0,0
svalbard_full_20220822_092437.txt,None,128,0,0
svalbard_full_20220822_092437.txt,None,129,0,0
svalbard_full_20220822_092437.txt,None,130,0,0
svalbard_full_20220822_092437.txt,None,131,0,0
svalbard_full_20220822_092437.txt,None,132,0,0
svalbard_full_20220822_092437.txt,None,133,0,0
svalbard_full_20220822_092437.txt,None,134,0,0
svalbard_full_20220822_092437.txt,None,135,0,0
svalbard_full_20220822_092437.txt,None,136,0,0
svalbard_full_20220822_092437.txt,None,137,0,0
svalbard_full_20220822_092437.txt,None,138,0,0
svalbard_full_20220822_092437.txt,None,139,0,0
svalbard_full_20220822_092437.txt,None,140,0,0
svalbard_full_20220822_092437.txt,None,142,0,0
svalbard_full_20220822_092437.txt,None,143,0,0
svalbard_full_20220822_092437.txt,None,144,0,0
svalbard_full_20220822_092437.txt,None,145,0,0
svalbard_full_20220822_092437.txt,None,146,0,0
svalbard_full_20220822_092437.txt,None,147,0,0
svalbard_full_20220822_092437.txt,None,148,0,0
svalbard_full_20220822_092437.txt,None,149,0,0
svalbard_full_20220822_092437.txt,None,150,0,0
svalbard_full_20220822_092437.txt,None,151,0,0
svalbard_full_20220822_092437.txt,None,152,0,0
svalbard_full_20220822_092437.txt,None,153,0,0
svalbard_full_20220822_092437.txt,None,154,0,0
svalbard_full_20220822_092437.txt,None,155,0,0
svalbard_full_20220822_092437.txt,None,156,0,0
svalbard_full_20220822_092437.txt,None,157,0,0
svalbard_full_20220822_092437.txt,None,158,0,0
svalbard_full_20220822_092437.txt,None,159,0,0
svalbard_full_20220822_092437.txt,None,160,0,0
svalbard_full_20220822_092437.txt,None,161,0,0
svalbard_full_20220822_092437.txt,None,162,0,0
svalbard_full_20220822_092437.txt,None,163,0,0
svalbard_full_20220822_092437.txt,None,164,0,0
svalbard_full_20220822_092437.txt,None,165,0,0
svalbard_full_20220822_092437.txt,None,166,0,0
svalbard_full_20220822_092437.txt,None,167,0,0
svalbard_full_20220822_092437.txt,None,168,0,0
svalbard_full_20220822_092437.txt,None,169,0,0
svalbard_full_20220822_092437.txt,None,170,0,0
svalbard_full_20220822_092437.txt,None,171,0,0
svalbard_full_20220822_092437.txt,None,172,0,0
svalbard_full_20220822_092437.txt,None,173,0,0
svalbard_full_20220822_092437.txt,None,174,0,0
svalbard_full_20220822_092437.txt,None,175,0,0
svalbard_full_20220822_092437.txt,None,176,0,0
svalbard_full_20220822_092437.txt,None,177,0,0
svalbard_full_20220822_092437.txt,None,178,0,0
svalbard_full_20220822_092437.txt,None,179,0,0
svalbard_full_20220822_092437.txt,None,180,0,0
svalbard_full_20220822_092437.txt,None,181,0,0
svalbard_full_20220822_092437.txt,None,182,0,0
svalbard_full_20220822_092437.txt,None,183,0,0
svalbard_full_20220822_092437.txt,None,184,0,0
svalbard_full_20220822_092437.txt,None,185,0,0
svalbard_full_20220822_092437.txt,None,186,0,0
svalbard_full_20220822_092437.txt,None,187,0,0
svalbard_full_20220822_092437.txt,None,188,0,0
svalbard_full_20220822_092437.txt,None,189,0,0
svalbard_full_20220822_092437.txt,None,190,0,0
svalbard_full_20220822_092437.txt,None,191,0,0
svalbard_full_20220822_092437.txt,None,192,0,0
svalbard_full_20220822_092437.txt,None,193,0,0
svalbard_full_20220822_092437.txt,None,194,0,0
svalbard_full_20220822_092437.txt,None,195,0,0
svalbard_full_20220822_092437.txt,None,196,0,0
svalbard_full_20220822_092437.txt,None,197,0,0
svalbard_full_20220822_092437.txt,None,198,0,0
svalbard_full_20220822_092437.txt,None,199,0,0
svalbard_full_20220822_092437.txt,None,200,0,0
svalbard_full_20220822_092437.txt,None,201,0,0
svalbard_full_20220822_092437.txt,None,202,0,0
svalbard_full_20220822_092437.txt,None,203,0,0
svalbard_full_20220822_092437.txt,None,204,0,0
svalbard_full_20220822_092437.txt,None,205,0,0
svalbard_full_20220822_092437.txt,None,206,0,0
svalbard_full_20220822_092437.txt,None,207,0,0
svalbard_full_20220822_092437.txt,None,208,0,0
svalbard_full_20220822_092437.txt,None,209,0,0
svalbard_full_20220822_092437.txt,None,210,0,0
svalbard_full_20220822_092437.txt,None,211,0,0
svalbard_full_20220822_092437.txt,None,212,0,0
svalbard_full_20220822_092437.txt,None,213,0,0
svalbard_full_20220822_092437.txt,None,214,0,0
svalbard_full_20220822_092437.txt,None,215,0,0
svalbard_full_20220822_092437.txt,None,216,0,0
svalbard_full_20220822_092437.txt,None,217,0,0
svalbard_full_20220822_092437.txt,None,219,0,0
svalbard_full_20220822_092437.txt,None,220,0,0
svalbard_full_20220822_092437.txt,None,221,0,0
svalbard_full_20220822_092437.txt,None,222,0,0
svalbard_full_20220822_092437.txt,None,223,0,0
svalbard_full_20220822_092037.txt,0,13,0.7394045810675367,0.850181250659621
svalbard_full_20220822_092037.txt,1,49,0.34367226450132526,0.5115418001559661
svalbard_full_20220822_092037.txt,2,6,0.6000432511180105,0.7500337890225623
svalbard_full_20220822_092037.txt,3,66,0.2039766610351975,0.3388382310663985
svalbard_full_20220822_092037.txt,4,14,0.3732095180681683,0.5435580123173039
svalbard_full_20220822_092037.txt,5,133,0.5092417845972904,0.6748312825610914
svalbard_full_20220822_092037.txt,6,15,0.44452975389701865,0.6154663864801352
svalbard_full_20220822_092037.txt,7,26,0.4806903054796862,0.6492786556388792
svalbard_full_20220822_092037.txt,8,10,0.856417253632653,0.9226559944503944
svalbard_full_20220822_092037.txt,None,0,0,0
svalbard_full_20220822_092037.txt,None,1,0,0
svalbard_full_20220822_092037.txt,None,2,0,0
svalbard_full_20220822_092037.txt,None,3,0,0
svalbard_full_20220822_092037.txt,None,4,0,0
svalbard_full_20220822_092037.txt,None,5,0,0
svalbard_full_20220822_092037.txt,None,7,0,0
svalbard_full_20220822_092037.txt,None,8,0,0
svalbard_full_20220822_092037.txt,None,9,0,0
svalbard_full_20220822_092037.txt,None,11,0,0
svalbard_full_20220822_092037.txt,None,12,0,0
svalbard_full_20220822_092037.txt,None,16,0,0
svalbard_full_20220822_092037.txt,None,17,0,0
svalbard_full_20220822_092037.txt,None,18,0,0
svalbard_full_20220822_092037.txt,None,19,0,0
svalbard_full_20220822_092037.txt,None,20,0,0
svalbard_full_20220822_092037.txt,None,21,0,0
svalbard_full_20220822_092037.txt,None,22,0,0
svalbard_full_20220822_092037.txt,None,23,0,0
svalbard_full_20220822_092037.txt,None,24,0,0
svalbard_full_20220822_092037.txt,None,25,0,0
svalbard_full_20220822_092037.txt,None,27,0,0
svalbard_full_20220822_092037.txt,None,28,0,0
svalbard_full_20220822_092037.txt,None,29,0,0
svalbard_full_20220822_092037.txt,None,30,0,0
svalbard_full_20220822_092037.txt,None,31,0,0
svalbard_full_20220822_092037.txt,None,32,0,0
svalbard_full_20220822_092037.txt,None,33,0,0
svalbard_full_20220822_092037.txt,None,34,0,0
svalbard_full_20220822_092037.txt,None,35,0,0
svalbard_full_20220822_092037.txt,None,36,0,0
svalbard_full_20220822_092037.txt,None,37,0,0
svalbard_full_20220822_092037.txt,None,38,0,0
svalbard_full_20220822_092037.txt,None,39,0,0
svalbard_full_20220822_092037.txt,None,40,0,0
svalbard_full_20220822_092037.txt,None,41,0,0
svalbard_full_20220822_092037.txt,None,42,0,0
svalbard_full_20220822_092037.txt,None,43,0,0
svalbard_full_20220822_092037.txt,None,44,0,0
svalbard_full_20220822_092037.txt,None,45,0,0
svalbard_full_20220822_092037.txt,None,46,0,0
svalbard_full_20220822_092037.txt,None,47,0,0
svalbard_full_20220822_092037.txt,None,48,0,0
svalbard_full_20220822_092037.txt,None,50,0,0
svalbard_full_20220822_092037.txt,None,51,0,0
svalbard_full_20220822_092037.txt,None,52,0,0
svalbard_full_20220822_092037.txt,None,53,0,0
svalbard_full_20220822_092037.txt,None,54,0,0
svalbard_full_20220822_092037.txt,None,55,0,0
svalbard_full_20220822_092037.txt,None,56,0,0
svalbard_full_20220822_092037.txt,None,57,0,0
svalbard_full_20220822_092037.txt,None,58,0,0
svalbard_full_20220822_092037.txt,None,59,0,0
svalbard_full_20220822_092037.txt,None,60,0,0
svalbard_full_20220822_092037.txt,None,61,0,0
svalbard_full_20220822_092037.txt,None,62,0,0
svalbard_full_20220822_092037.txt,None,63,0,0
svalbard_full_20220822_092037.txt,None,64,0,0
svalbard_full_20220822_092037.txt,None,65,0,0
svalbard_full_20220822_092037.txt,None,67,0,0
svalbard_full_20220822_092037.txt,None,68,0,0
svalbard_full_20220822_092037.txt,None,69,0,0
svalbard_full_20220822_092037.txt,None,70,0,0
svalbard_full_20220822_092037.txt,None,71,0,0
svalbard_full_20220822_092037.txt,None,72,0,0
svalbard_full_20220822_092037.txt,None,73,0,0
svalbard_full_20220822_092037.txt,None,74,0,0
svalbard_full_20220822_092037.txt,None,75,0,0
svalbard_full_20220822_092037.txt,None,76,0,0
svalbard_full_20220822_092037.txt,None,77,0,0
svalbard_full_20220822_092037.txt,None,78,0,0
svalbard_full_20220822_092037.txt,None,79,0,0
svalbard_full_20220822_092037.txt,None,80,0,0
svalbard_full_20220822_092037.txt,None,81,0,0
